program_id,program_rule_code,program_title_cn,source_insight_id,source_paper_id,source_year,source_title,source_doi,source_evidence_tier,source_evidence_level,source_hypothesis_lane,source_scope_route,source_lever_codes,source_levers_cn,source_claim,source_intervention_evidence,source_mechanism_evidence,source_outcome_evidence,target_paper_id,target_title,target_material,target_mechanism,edge_type,mapping_basis,rule_match_locations,match_location,rule_match_support_class,scope_caveat,direction_conflict,manual_review_reason,manual_review_recommended,evidence_edge_status,claim_direct_rule_match,rule_match_verified
PRG_9e58569c757c,oriented_channel_ferricyanide,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,INSIGHT_D6D0D37A69,P0640,2018,Skin-Inspired Low-Grade Heat Energy Harvesting Using Directed Ionic Flow through Conical Nanochannels,10.1002/aenm.201800459,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,oriented_or_confined_channels,取向/限域离子通道,directed ionic flow through conical nanochannels under temperature gradient converts low-grade heat into electrical power,"In addition, this self-powered system may extend the electronic skin field and find applications in skin prosthetics.","Here, a simple thermoelectric conversion system is shown using directed ionic flow through the biomimetic smart nanochannels, inspired by the human skin.",The obtained power density of the nanodevice can ideally be 88.8 W m(-2) with a membrane temperature gradient (Delta T) of 40 degrees C.,P0016,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower,"dual-network hydrogel with [Fe(CN)6]3-/4-, lithium magnesium silicate, guanidinium, LiBr",porous ion network and redox thermogalvanic response convert material-dependent interfacial heat transfer into self-powered identification signals,iTE_lever_complements_TG_system,curated_rule:oriented_channel_ferricyanide; no semantic-similarity inference,claim; mechanism,claim; mechanism,claim_direct_support,CONFINEMENT_ONLY_NO_ORIENTATION_EVIDENCE: Generic nanochannel/confinement evidence; directional or oriented redox transport is not established.,False,CONFINEMENT_ONLY_NO_ORIENTATION_EVIDENCE: Generic nanochannel/confinement evidence; directional or oriented redox transport is not established.,True,accepted_with_scope_caveat,True,True
PRG_9e58569c757c,oriented_channel_ferricyanide,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,INSIGHT_4CD22DC667,P0757,2022,Nanoengineered nanochannels for thermally ionic nanofluidic energy harvesting,10.1016/j.enconman.2022.115760,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,oriented_or_confined_channels,取向/限域离子通道,temperature-gradient-induced ionic nanofluidic transport in nanochannels enhances ionic Seebeck coefficient and output power,The ionic Seebeck coefficient was enhanced by 7.3 times when the nanochannels were present.,This work demonstrates thermal-to-electric energy conversion based on ionic nanofluidic transport in nano channels inducted by a temperature gradient.,"Its power density reaches approximately 1.47 mW/m(2), which was 13.3 times larger than the case without nanochannels.",P0016,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower,"dual-network hydrogel with [Fe(CN)6]3-/4-, lithium magnesium silicate, guanidinium, LiBr",porous ion network and redox thermogalvanic response convert material-dependent interfacial heat transfer into self-powered identification signals,iTE_lever_complements_TG_system,curated_rule:oriented_channel_ferricyanide; no semantic-similarity inference,claim; intervention; outcome,claim; intervention; outcome,claim_direct_support,CONFINEMENT_ONLY_NO_ORIENTATION_EVIDENCE: Generic nanochannel/confinement evidence; directional or oriented redox transport is not established.,False,CONFINEMENT_ONLY_NO_ORIENTATION_EVIDENCE: Generic nanochannel/confinement evidence; directional or oriented redox transport is not established.,True,accepted_with_scope_caveat,True,True
PRG_9e58569c757c,oriented_channel_ferricyanide,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,INSIGHT_8999AEDED8,P0345,2025,Ionic thermoelectric performance of cement and its modifications,10.1016/j.cscm.2024.e04186,B_direct_needs_evidence_repair,E1_partial_exact_evidence,H3_inspiration,core_iTE,oriented_or_confined_channels,取向/限域离子通道,pure cement thermopower is attributed to water diffusion inside CNT nanochannels and cement microcracks/capillaries,"Pure cement samples without any modifications produced significant values up to 28 mV/K for the Seebeck coefficient, which can be explained by the diffusion of water inside the CNT nanochannels and its flow in cement microcracks and capillaries.",Ionic thermoelectric materials integrated into the concrete members of buildings have potential to generate electric energy utilizing thermal gradients.,"Pure cement samples without any modifications produced significant values up to 28 mV/K for the Seebeck coefficient, which can be explained by the diffusion of water inside the CNT nanochannels and its flow in cement microcracks and capillaries.",P0016,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower,"dual-network hydrogel with [Fe(CN)6]3-/4-, lithium magnesium silicate, guanidinium, LiBr",porous ion network and redox thermogalvanic response convert material-dependent interfacial heat transfer into self-powered identification signals,iTE_lever_complements_TG_system,curated_rule:oriented_channel_ferricyanide; no semantic-similarity inference,claim; intervention; outcome,claim; intervention; outcome,claim_direct_support,CONFINEMENT_ONLY_NO_ORIENTATION_EVIDENCE: Generic nanochannel/confinement evidence; directional or oriented redox transport is not established.,False,CONFINEMENT_ONLY_NO_ORIENTATION_EVIDENCE: Generic nanochannel/confinement evidence; directional or oriented redox transport is not established.,True,accepted_with_scope_caveat,True,True
PRG_9e58569c757c,oriented_channel_ferricyanide,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,INSIGHT_2E12EE9164,P0938,2024,Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients,10.1007/s42765-023-00353-w,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,oriented_or_confined_channels; moisture_or_evaporation_gradient; thermodiffusion_or_soret,取向/限域离子通道; 湿度/蒸发梯度; 热扩散/Soret,water and thermal gradients drive streaming potential from ionic electrokinetics and ionic thermoelectric potential from Soret effect,The integration of ionic power generation with solar-driven water evaporation presents a promising solution to the critical global problems of freshwater scarcity and clean energy deficiency.,"The excellent ionic power generation is intimately related to the water and thermal gradients across the membrane, which not only induces fast water evaporation but also synergistically promotes the transport of counterions in charged nanochannels, and the corresponding mechanism is attributed to the streaming potential resulting from the ionic electrokinetic effect and the ionic thermoelectric potential originating from the Soret effect.","Under one sun illumination, the CC@PPy film can produce a sustained voltage output of similar to 0.7 V and a water evaporation rate up to 1.67 kg m(-2) h(-1) when an adequate water supply is available.",P0016,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower,"dual-network hydrogel with [Fe(CN)6]3-/4-, lithium magnesium silicate, guanidinium, LiBr",porous ion network and redox thermogalvanic response convert material-dependent interfacial heat transfer into self-powered identification signals,iTE_lever_complements_TG_system,curated_rule:oriented_channel_ferricyanide; no semantic-similarity inference,mechanism,mechanism,role_sentence_support,CONFINEMENT_ONLY_NO_ORIENTATION_EVIDENCE: Generic nanochannel/confinement evidence; directional or oriented redox transport is not established.,False,CONFINEMENT_ONLY_NO_ORIENTATION_EVIDENCE: Generic nanochannel/confinement evidence; directional or oriented redox transport is not established.,True,accepted_with_scope_caveat,False,True
PRG_9e58569c757c,oriented_channel_ferricyanide,用取向离子通道解耦 TG 凝胶的机械强度与红氧扩散,INSIGHT_0FE8C218B8,P1053,2023,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,10.1016/j.ijheatmasstransfer.2023.124454,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,thermoosmotic_slip; oriented_or_confined_channels; thermodiffusion_or_soret,热渗透与滑移增强; 取向/限域离子通道; 热扩散/Soret,"temperature-dependent mobility, Soret thermodiffusion, and slip-amplified thermoosmosis control ionic thermoelectric response",The results showed that TDIEM and thermoosmosis primarily dominate the thermoelectric response of elec-trolyte confined in slip nanochannels in the presence of the overlapping electrical double layer.,"However, slip-amplified thermoosmosis greatly enhances the thermoelectric current at short-circuit condition, in the absence of the access resistance effect, leading to a significant improvement in the performance of ionic thermoelectricity in nanochannels with hydrody-namic slippage.","At a moderate slip length ranging from 10 to 50 nm, it was found that the normalized maximum power density in a 2 nm nanochannel exceeded 10 mW K -2 m -2, even under a small temper-ature difference of 10 K, which is one order of magnitude higher than the typical thermionic capacitors and thermocells.",P0016,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower,"dual-network hydrogel with [Fe(CN)6]3-/4-, lithium magnesium silicate, guanidinium, LiBr",porous ion network and redox thermogalvanic response convert material-dependent interfacial heat transfer into self-powered identification signals,iTE_lever_complements_TG_system,curated_rule:oriented_channel_ferricyanide; no semantic-similarity inference,intervention; mechanism; outcome,intervention; mechanism; outcome,role_sentence_support,CONFINEMENT_ONLY_NO_ORIENTATION_EVIDENCE: Generic nanochannel/confinement evidence; directional or oriented redox transport is not established.,False,CONFINEMENT_ONLY_NO_ORIENTATION_EVIDENCE: Generic nanochannel/confinement evidence; directional or oriented redox transport is not established.,True,accepted_with_scope_caveat,False,True
PRG_17b64f2815f3,ion_electron_conveyor_fe,用 iTE 离子–电子耦合启发 Fe2+/Fe3+ TG 的局部混合导体电极,INSIGHT_77A053E73B,P0353,2024,Conveyor mode enabling continuous ionic thermoelectric conversion,10.1016/j.joule.2024.08.004,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,ion_electron_coupling,离子–电子耦合,conveyor mode uses ion-electronic friction to couple thermally diffused ions with electrons; persistent ionic transport through the ionic circuit enables continuous power generation,"In this conveyor mode, ion-electronic friction serves as the link between ions and electrons, enabling the thermally diffused ions to convey electrons to power the load, and persistent ionic transport, owing to the ionic circuit, ensures continuous power generation.","In this conveyor mode, ion-electronic friction serves as the link between ions and electrons, enabling the thermally diffused ions to convey electrons to power the load, and persistent ionic transport, owing to the ionic circuit, ensures continuous power generation.",Experiments demonstrate continuous power generation and significant improvements of power density in the conveyor mode.,P0014,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,PEDOT:PSS/Fe(ClO4)2/3 solid-state n-type thermogalvanic polymer complex,"PEDOT:PSS-Fe2+/Fe3+ electrostatic interactions liberate ClO4- ions, enhancing thermodiffusion and ionic conductivity for n-type output",iTE_lever_complements_TG_system,curated_rule:ion_electron_conveyor_fe; no semantic-similarity inference,claim; intervention; mechanism; outcome,claim; intervention; mechanism; outcome,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_17b64f2815f3,ion_electron_conveyor_fe,用 iTE 离子–电子耦合启发 Fe2+/Fe3+ TG 的局部混合导体电极,INSIGHT_371420FB03,P0380,2023,Ion-Electron Coupling Enables Ionic Thermoelectric Material with New Operation Mode and High Energy Density,10.1007/s40820-023-01077-7,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,ion_electron_coupling; thermodiffusion_or_soret,离子–电子耦合; 热扩散/Soret,"ion thermodiffusion generates an electric field that drives electrons/holes, converting ionic current into external electrical current for continuous operation","Here, we introduce an ion-electron thermoelectric synergistic (IETS) effect by utilizing an ion-electron conductor.","Electrons/holes can drift under the electric field generated by thermodiffusion of ions, thus converting the ionic current into electrical current that can pass through the external circuit.","Moreover, our i-TE exhibits a thermopower of 32.7 mV K-1 and an energy density of 553.9 J m(-2), which is more than 6.9 times of the highest reported value.",P0014,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,PEDOT:PSS/Fe(ClO4)2/3 solid-state n-type thermogalvanic polymer complex,"PEDOT:PSS-Fe2+/Fe3+ electrostatic interactions liberate ClO4- ions, enhancing thermodiffusion and ionic conductivity for n-type output",iTE_lever_complements_TG_system,curated_rule:ion_electron_conveyor_fe; no semantic-similarity inference,claim,claim,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_17b64f2815f3,ion_electron_conveyor_fe,用 iTE 离子–电子耦合启发 Fe2+/Fe3+ TG 的局部混合导体电极,INSIGHT_3F14B20DB9,P0519,2025,A mixed ion-electron thermoelectric generator with an activated carbon ionogel for heat harvesting from fluctuated and steady temperature gradients,10.1016/j.nanoen.2025.111527,B_direct_needs_evidence_repair,E1_partial_exact_evidence,H3_inspiration,core_iTE,ion_electron_coupling; thermodiffusion_or_soret,离子–电子耦合; 热扩散/Soret,ionic liquid provides Soret thermopower while activated-carbon network enables hole tunneling/electron transport for steady-gradient power generation,"In this study, we present a mixed ion-electron thermoelectric generator (MTEG) that can continuously generate electricity under not only fluctuated temperature but also steady temperature gradient.",The TE behavior of the MTEGs is ascribed to the synergistic contributions of the Soret effect of the ions and hole tunneling through the AC networks.,"The MTEGs under the temperature gradient of 3 K can supply an output voltage of more than 7.9 mV center dot K-1 to the external load of 25 k Omega, which is higher than that of the best electronic TE materials by 1-2 orders in magnitude.",P0014,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,PEDOT:PSS/Fe(ClO4)2/3 solid-state n-type thermogalvanic polymer complex,"PEDOT:PSS-Fe2+/Fe3+ electrostatic interactions liberate ClO4- ions, enhancing thermodiffusion and ionic conductivity for n-type output",iTE_lever_complements_TG_system,curated_rule:ion_electron_conveyor_fe; no semantic-similarity inference,intervention,intervention,role_sentence_support,,False,,False,accepted_role_sentence_support,False,True
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,INSIGHT_8045AED31C,P0349,2024,High-performance cryo-temperature ionic thermoelectric liquid cell developed through a eutectic solvent strategy,10.1038/s41467-024-45432-7,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,hydration_and_solvation; antifreeze_or_low_volatility_gel; electrode_interface,水合与溶剂化; 抗冻/低挥发凝胶; 电极界面,"formamide disrupts the water hydrogen-bond network to form a deep eutectic solvent, enabling low-temperature operation",The authors make an ionic thermoelectric cell with a eutectic solvent of formamide that can operate at temperatures as low as -35 degrees C by applying hydrophilic and gold coated treatments to the electrode and introducing a thermal separator.,"Formamide is used as a chaotic organic solvent that destroys the hydrogen bond network between water molecules, forming a deep eutectic solvent that enables the cell to operate near cryo temperatures (down to -35 degrees C).","After synergistic optimization of the electrode and cell structure, the as-fabricated liquid i-TE cell with cold (-35 degrees C) and hot (70 degrees C) ends achieve a high power density (17.5 W m-2) and a large two-hour energy density (27 kJ m-2).",P0291,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,iTE_lever_complements_TG_system,curated_rule:antifreeze_cobalt_ionogel; no semantic-similarity inference,claim; mechanism,claim; mechanism,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,INSIGHT_32250B000A,P0349,2024,High-performance cryo-temperature ionic thermoelectric liquid cell developed through a eutectic solvent strategy,10.1038/s41467-024-45432-7,B_direct_needs_evidence_repair,E1_partial_exact_evidence,H3_inspiration,core_iTE,hydration_and_solvation; antifreeze_or_low_volatility_gel; electrode_interface,水合与溶剂化; 抗冻/低挥发凝胶; 电极界面,hydrophilic and gold-coated electrode treatments improve cell output,The authors make an ionic thermoelectric cell with a eutectic solvent of formamide that can operate at temperatures as low as -35 degrees C by applying hydrophilic and gold coated treatments to the electrode and introducing a thermal separator.,"Formamide is used as a chaotic organic solvent that destroys the hydrogen bond network between water molecules, forming a deep eutectic solvent that enables the cell to operate near cryo temperatures (down to -35 degrees C).","After synergistic optimization of the electrode and cell structure, the as-fabricated liquid i-TE cell with cold (-35 degrees C) and hot (70 degrees C) ends achieve a high power density (17.5 W m-2) and a large two-hour energy density (27 kJ m-2).",P0291,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,iTE_lever_complements_TG_system,curated_rule:antifreeze_cobalt_ionogel; no semantic-similarity inference,mechanism,mechanism,role_sentence_support,,False,,False,accepted_role_sentence_support,False,True
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,INSIGHT_6CEAC46CAC,P1003,2023,Anti-freezing hydrogel thermocells with confined microcrystallization for enhanced low-grade heat harvest,10.1016/j.cej.2023.147380,P_coupled_precedent,E2_mechanism_and_outcome_exact_needs_repair,B_coupled_benchmark,coupled_TG_benchmark,phase_or_species_transition; antifreeze_or_low_volatility_gel,相变/物种转变; 抗冻/低挥发凝胶,solvent-induced selective [Fe(CN)6]4- microcrystallization enhances ionic Seebeck effect and antifreezing flexible heat harvesting,"Thermocells based on ionic Seebeck effect utilize waste low-grade heat for electrical energy storage/supply, offering promising solutions for global energy sustainability.","The thermocell allows excellent anti-freezing and mechanically flexible properties, and enhanced ionic Seebeck effect in a wide temperature window (-33 - 62 degrees C).","Thermocells based on ionic Seebeck effect utilize waste low-grade heat for electrical energy storage/supply, offering promising solutions for global energy sustainability.",P0291,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,iTE_lever_complements_TG_system,curated_rule:antifreeze_cobalt_ionogel; no semantic-similarity inference,claim; mechanism,claim; mechanism,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,INSIGHT_64CDBBECD2,P0408,2024,Electrode-dependent thermoelectric effect in ionic hydrogel fiber for self-powered sensing and low-grade heat harvesting,10.1016/j.cej.2024.154970,B_direct_needs_evidence_repair,E2_mechanism_and_outcome_exact_needs_repair,H2_repair_then_test,core_iTE,antifreeze_or_low_volatility_gel; self_healing_or_tough_gel; electrode_interface,抗冻/低挥发凝胶; 自修复/强韧凝胶; 电极界面,LiTFSI improves conductivity and antifreezing/self-healing,"In this work, ionic thermoelectric 1D PAM/LiTFSI4 hydrogel fibers with high aspect ratio, inherent flexibility, conductivity, anti-freezing, self-adhesion and self-healing properties are constructed by free radical polymerization technology based on a template strategy, which contains a PAM polymer matrix and an LiTFSI conductive material.","What's more, thanks to the introduction of LiTFSI, the microstructure and molecular network system of hydrogel fibers are reshaped, which significantly improved the ionic conductivity of hydrogel fiber, and endowed them with anti-freezing, selfadhesion and self-healing properties.","Based on thermal diffusion, owing to the ion size difference, the covalent cross-linked polymer network and the electrode-dependent effect promote rapid transport of the cations and boost ion concentration difference, resulting in a huge ionic Seebeck coefficient of 19.02 mV K- 1.",P0291,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,iTE_lever_complements_TG_system,curated_rule:antifreeze_cobalt_ionogel; no semantic-similarity inference,claim; intervention; mechanism,claim; intervention; mechanism,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,INSIGHT_05865BA276,P0365,2024,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors",10.1016/j.mtphys.2024.101589,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,hydration_and_solvation; antifreeze_or_low_volatility_gel,水合与溶剂化; 抗冻/低挥发凝胶,"LiCl supplies conductive ions, hydration-based antifreezing, and moisture-assisted self-regeneration","Lastly, the fabricated ionic thermoelectric supercapacitor can generate a thermoelectric voltage of 0.182 V under a Delta T of 12 K, with a power density of 6.68 mW m(-2), showing promising prospects for application in waste heat harvest fields.","Furthermore, due to the hydration properties of LiCl, the ionic hydrogels exhibit excellent freeze resistance and the capability to absorb moisture for self-regeneration upon drying.","Lastly, the fabricated ionic thermoelectric supercapacitor can generate a thermoelectric voltage of 0.182 V under a Delta T of 12 K, with a power density of 6.68 mW m(-2), showing promising prospects for application in waste heat harvest fields.",P0291,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,iTE_lever_complements_TG_system,curated_rule:antifreeze_cobalt_ionogel; no semantic-similarity inference,claim,claim,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,INSIGHT_F7A2D87EB1,P0346,2025,"Biodegradable, ionic thermoelectric composites via self-assembly of dipeptides and deep eutectic solvents",10.1007/s42114-025-01239-8,B_direct_needs_evidence_repair,E2_mechanism_and_outcome_exact_needs_repair,H2_repair_then_test,core_iTE,hydration_and_solvation; antifreeze_or_low_volatility_gel,水合与溶剂化; 抗冻/低挥发凝胶,deep eutectic solvent provides ionic conductivity while preserving biodegradable peptide network,"Self-assembled peptide composites, particularly diphenylalanine (FF) derivatives, represent a promising class of materials for such electronics due to their inherent biodegradability and ease of hybridization with functional materials.","Self-assembled peptide composites, particularly diphenylalanine (FF) derivatives, represent a promising class of materials for such electronics due to their inherent biodegradability and ease of hybridization with functional materials.","The Fmoc-FF eutectogels exhibited an ionic conductivity of up to 47.5 mS center dot cm-1 and a Seebeck coefficient of 7.39 mV center dot K-1, making them suitable for heat harvesting.",P0291,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,iTE_lever_complements_TG_system,curated_rule:antifreeze_cobalt_ionogel; no semantic-similarity inference,claim,claim,claim_direct_support,DES_COMPOSITION_ONLY: A DES/eutectogel composition is reported without claim-level low-temperature or low-volatility evidence.,False,DES_COMPOSITION_ONLY: A DES/eutectogel composition is reported without claim-level low-temperature or low-volatility evidence.,True,accepted_with_scope_caveat,True,True
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,INSIGHT_0700C3556C,P1512,2024,"Robust, transparent, self-healable, recyclable all-starch-based gel with thermoelectric capability for wearable sensor",10.1016/j.ijbiomac.2024.135822,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,antifreeze_or_low_volatility_gel; self_healing_or_tough_gel,抗冻/低挥发凝胶; 自修复/强韧凝胶,"UC solvent gives ionic conductivity, self-healing, antifreezing robustness, and ionic-concentration-gradient-enhanced thermoelectric response","In addition, UC endowed the ASB gel with ion conductivity, allowing it to be used as a flexible strain sensor to monitor human movement.","The ion-conductive ASB gel also exhibited thermoelectric ability with a Seebeck coefficient of 2.5 mV K-1, which can be further improved to 5 mV K-1 with a maximum output voltage of 252 mV by introducing a gradient of ionic concentration.","The ion-conductive ASB gel also exhibited thermoelectric ability with a Seebeck coefficient of 2.5 mV K-1, which can be further improved to 5 mV K-1 with a maximum output voltage of 252 mV by introducing a gradient of ionic concentration.",P0291,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,iTE_lever_complements_TG_system,curated_rule:antifreeze_cobalt_ionogel; no semantic-similarity inference,claim,claim,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,INSIGHT_AFEC7429C3,P0559,2022,Quasi-solid conductive gels with high thermoelectric properties and high mechanical stretchability consisting of a low cost and green deep eutectic solvent,10.1039/d1ta09707e,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,hydration_and_solvation; moisture_or_evaporation_gradient; antifreeze_or_low_volatility_gel; self_healing_or_tough_gel,水合与溶剂化; 湿度/蒸发梯度; 抗冻/低挥发凝胶; 自修复/强韧凝胶,deep eutectic solvent provides nonvolatile ionic conductivity and high Seebeck coefficient within stretchable WPU gel,"Here, we report the high TE and mechanical properties of eutectogels made of elastomeric water-borne polyurethane (WPU) and choline chloride (ChCl):ethylene glycol (EG).","Ionic thermoelectric (TE) materials such as ionic hydrogels and ionogels consisting of ionic liquids have emerged as next generation TE materials because of their quasi-solid states and high TE properties, particularly high ionic Seebeck coefficient.","The eutectogels can exhibit a high ionic Seebeck coefficient of 19.5 mV K-1, a high ionic conductivity of 8.4 mS cm(-1) and a low thermal conductivity of 0.20 W m(-1) K-1 at a relative humidity of 90%.",P0291,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,iTE_lever_complements_TG_system,curated_rule:antifreeze_cobalt_ionogel; no semantic-similarity inference,claim,claim,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,INSIGHT_2CE5EA0256,P0512,2025,"Ultra-tough, self-healing, n-type liquid crystal elastomer thermoelectric lonogels via synergistic hydrogen-bonds and electrostatic interaction",10.1016/j.cej.2025.165588,C_adjacent_enabling_evidence,E1_partial_exact_evidence,H3_inspiration,adjacent_enabling,hydration_and_solvation; antifreeze_or_low_volatility_gel; self_healing_or_tough_gel,水合与溶剂化; 抗冻/低挥发凝胶; 自修复/强韧凝胶,"hydrogen bonds, electrostatic interactions, and phase separation between ions and LCE chains enable n-type thermopower, toughness, self-healing, and antifreezing","Additionally, the LCE i-TE film shows great freezing resistance and durability, maintaining over 95% of its thermopower after liquid nitrogen immersion or 1000 stretching cycles, respectively.","This multifunctional LCE i-TE film not only provides a new strategy for developing i-TE materials with n-type thermoelectric and superior mechanical properties, but also broadens the potential in flexible wearable, extreme, high-intensity scenarios.","Benefiting from multiple hydrogen bonds and electrostatic interactions between ions and LCE molecular chains, as well as phase separation effects, this film exhibits n-type characteristics while achieves a maximum tensile strain of 1570% and tensile strength of 2.85 MPa, and demonstrates self-healing within 3 h at room temperature.",P0291,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,iTE_lever_complements_TG_system,curated_rule:antifreeze_cobalt_ionogel; no semantic-similarity inference,claim,claim,claim_direct_support,,False,,False,accepted_claim_direct,True,True
