pair_id,group_index,left_mention_id,right_mention_id,dsh_relation,dsh_reason,judge_equivalence_decision,judge_reason,secondary_rationale_read,review_basis,formal_relation_applied
pair:f8adc06639c00971f2c4,0,iTE:P0352:n3,iTE:P1362:n2,related_to,左侧是离子导电水凝胶的Seebeck系数，右侧是p型氧化物电子Seebeck系数，类型/载流子不同。,reject,左：离子热扩散热电势系数；右：电子Seebeck系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:c79e72808c98cd23ffe1,0,iTE:P0352:n3,iTE:P1391:n2,related_to,左侧为离子水凝胶的Seebeck系数，右侧为Cu2S/CuO电子热电材料的Seebeck系数，机制不同。,reject,左：离子热扩散热电势系数；右：电子Seebeck系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:f529a7a9e2b459bf98a0,0,iTE:P0352:n3,iTE:P1482:n3,related_to,左侧是离子导电水凝胶的离子Seebeck系数，右侧是PEDOT:PSS电子电导与Seebeck系数，载流子机制不同。,reject,左：离子热扩散热电势系数；右：电子Seebeck系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:440dba5bf48d20126745,0,iTE:P0352:n3,iTE:P1490:n1,related_to,左侧未限定符号/载流子的离子Seebeck系数，右侧明确为正p型无机半导体的电子Seebeck系数，机制与限定条件不同。,reject,左：离子热扩散热电势系数；右：电子Seebeck系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:b48f55b319a1aafcf993,0,iTE:P0352:n3,iTE:P1525:n3,related_to,左侧是离子导电水凝胶的离子Seebeck系数，右侧是n型掺杂下电子态密度增强的电子Seebeck系数，载流子与机制不同。,reject,左：离子热扩散热电势系数；右：电子Seebeck系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:4dd34c22f23933f52dd7,0,iTE:P0352:n3,iTE:P1544:n3,related_to,左侧是 KOH 水凝胶中的（离子型）赛贝克系数，右侧是 Cu-Se 化合物中由重带导致的电子型大 Seebeck 系数，载体机制与体系不同，仅属同一物理量的相关实例。,reject,左：离子热扩散热电势系数；右：高电子Seebeck系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:5bcc173c79ac4613b976,0,iTE:P0352:n3,iTE:P1670:n3,related_to,左侧是KOH水凝胶中的离子热电Seebeck系数，右侧是电子由电解质注入固体后电导与电子Seebeck系数的变化，机制/载流子不同，非同一概念。,reject,左：离子热扩散热电势系数；右：电子Seebeck系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:b64719de71426893b607,0,iTE:P0352:n3,iTE:P1958:n2,broader_than,"右侧被 ""large"" 限定为高数值的 Seebeck 系数，是左侧一般 Seebeck 系数的受限子概念（IS-A），故左侧更宽泛。",reject,左：离子热扩散热电势系数；右：高电子Seebeck系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:eabac52941279bbf55a1,69,iTE:P0354:n3,iTE:P0645:n2,broader_than,左侧为泛指的迁移，右侧明确限定为离子迁移，左侧语义更宽泛。,reject,左：一般离子迁移；右：电化学离子迁移。0/2为一般迁移，1自由离子运动可包括扩散，3明确DC驱动电化学迁移并排除热扩散；不能借2闭包消除区别。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:09604f544376ce47c501,44,iTE:P0355:n3,iTE:P1104:n2,related_to,两侧均为温度梯度下的离子迁移，但左侧强调的是受限空间促进的“选择性/导电离子”迁移，右侧为泛指定向迁移，缺少同义依据。,reject,左：选择性离子热迁移；右：离子热迁移。0/3一般选择性离子迁移；2限定热梯度下选择性；1进一步限定阳离子；4/5仅温度驱动定向迁移，不等于选择性。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:82bb9b441e10afb63e2f,129,iTE:P0358:n1,iTE:P0554:n2,narrower_than,left 在 radiative cooling 上加了 passive（无需外部输入）这一限定，是 right 的更具体种类（IS-A）。,accept,共同定义：被动辐射冷却。0明确passive；1明确passive layer；2由高发射率低吸收率实现冷却，证据支持同一被动辐射机制，风险提示不成立。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:ca2d2137708f77858919,26,iTE:P0358:n3,iTE:P0397:n3,related_to,两侧均指热致/热电电压，但术语与产生机制（织物器件热电输出 vs Cu-Cl 配位促进离子热输运）不同，证据不足以认定同义。,accept,共同定义：离子热电压。0/1/2/4/5/6/8/9均离子热驱动装置电压，界面/体相贡献是成因；3明确高值，7为p-n结内部电势差不能直接当端输出。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:84b4152241cb2d6989eb,26,iTE:P0358:n3,iTE:P0697:n3,related_to,两者都是温度梯度驱动的电压，但一侧为织物型离子热电发电机的热电电压、另一侧为 PVA 水凝胶中由 H+ 迁移所致的热生电压，原文未给出同义表述。,accept,共同定义：离子热电压。0/1/2/4/5/6/8/9均离子热驱动装置电压，界面/体相贡献是成因；3明确高值，7为p-n结内部电势差不能直接当端输出。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:6d8d4a2ea6d26e4e9ca6,52,iTE:P0358:n4,iTE:P0708:n3,broader_than,electric generation 泛指产生电能，而 convert heat into electricity 特指由热到电的转换过程，后者是前者的一种具体实现，故左侧更宽泛。,reject,左：一般发电；右：热驱动发电。1/2/3明确温差/温度波动产生电；0为多环境发电未明确唯一热源；4环境下渗透自发产生电，不可默认为热到电转换。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:2c08b1bcd31fddecb36c,34,iTE:P0360:n3,iTE:P0363:n3,related_to,left 为输出功率密度（mW/m2），right 为按温差归一化的功率密度（mWm-2K-2），归一化限定不同，量纲不同，二者相关但不等价。,reject,左：面积输出功率密度；右：温差平方归一化面积功率密度。0/4/5/7为W/m²面积功率，4虽名output power但单位纠正其量纲；1/2/6为再除温差平方的功率密度；3为总输出功率。不能跨量纲合并。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:d4966151b35ca58f6496,34,iTE:P0360:n3,iTE:P0448:n3,related_to,left 为面积归一化功率密度，right 为功率输出，量纲与定义不同，不能视为等价。,reject,左：面积输出功率密度；右：温差平方归一化面积功率密度。0/4/5/7为W/m²面积功率，4虽名output power但单位纠正其量纲；1/2/6为再除温差平方的功率密度；3为总输出功率。不能跨量纲合并。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:bda909d3580b089e54fd,34,iTE:P0360:n3,iTE:P0507:n2,related_to,left 是功率密度，right 是发电机的功率输出，密度与总量不同，仅为相关量。,reject,左：面积输出功率密度；右：输出功率。0/4/5/7为W/m²面积功率，4虽名output power但单位纠正其量纲；1/2/6为再除温差平方的功率密度；3为总输出功率。不能跨量纲合并。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:b228a1914cf7357d7cbc,34,iTE:P0360:n3,iTE:P1472:n3,related_to,左侧为单位面积功率密度，右侧为输出功率（且以每平方厘米每平方开尔文归一化），量纲与限定不同，属相关而非同义。,reject,左：面积输出功率密度；右：温差平方归一化面积功率密度。0/4/5/7为W/m²面积功率，4虽名output power但单位纠正其量纲；1/2/6为再除温差平方的功率密度；3为总输出功率。不能跨量纲合并。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:ff5ac9cd8671b2f90b2d,0,iTE:P0360:n4,iTE:P0369:n3,related_to,两者都是离子温差电性能的 mV/K 系数，机制相关，但“ionic thermoelectric coefficient”与“ionic Seebeck coefficient”术语不同且原文无同义说明，不足以判等价。,accept,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:9728ee980e480cdae019,0,iTE:P0360:n4,iTE:P0451:n3,related_to,两侧名称相近且量纲一致，但原文均未给出“离子热电系数”与“离子塞贝克系数”同义的表述，仅能判为相关。,accept,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:a62b11923a0d7a7dc938,0,iTE:P0360:n4,iTE:P0559:n2,related_to,两者虽同为离子热电性能量且单位同为 mV/K，但原文未确认 ionic thermoelectric coefficient 与 ionic Seebeck coefficient 为同一概念，仅可判为相关。,accept,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:f5d674ead3f54b194256,0,iTE:P0362:n4,iTE:P0436:n3,broader_than,左侧是泛指的热电势 thermopower，右侧是带“large”“ionic”限定的离子热电势，属前者之下的具体限定概念。,reject,左：离子热扩散热电势系数；右：大离子热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:44539fb19e5879c6c6b5,0,iTE:P0362:n4,iTE:P0643:n2,related_to,左侧是离子热电势（离子分量），右侧所处理的是同时含 ionic 与 electronic 分量、并在氧化物 n-p 转变区受 thermocell 反应影响的 thermopower，属分量与整体/对象不同，非同一概念。,reject,左：离子热扩散热电势系数；右：混合离子电子总热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:54a21ab3db84d3fd37ff,0,iTE:P0362:n4,iTE:P0696:n4,distinct_from,右侧明确为 giant negative thermopower（-28.4 mV·K-1），左侧是被增强的 thermopower 且未含负值限定，符号方向相反的量为不同概念。,accept,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:0e337d99c90a7c55f6e6,53,iTE:P0363:n1,iTE:P0548:n1,broader_than,左侧泛指离子与聚合物基体的相互作用，右侧特指离子液体与聚合物链之间的相互作用（导致离子聚集体解离），是更具体的种类。,reject,左：离子-聚合物作用；右：离子液体-聚合物作用。0/1/2/4都一般离子与聚合物相互作用；3特指离子液体与聚合物链，属于材料范围受限子类。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:bb6459b3f2efc1bd46f3,34,iTE:P0363:n3,iTE:P1730:n3,related_to,左侧是经温度平方归一化的功率密度（mW m-2 K-2），右侧是绝对输出功率密度（W m-2），定义与单位不同，仅为相关性能指标。,reject,左：温差平方归一化面积功率密度；右：面积输出功率密度。0/4/5/7为W/m²面积功率，4虽名output power但单位纠正其量纲；1/2/6为再除温差平方的功率密度；3为总输出功率。不能跨量纲合并。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:1ce824e9a97c727e5086,0,iTE:P0364:n4,iTE:P0399:n2,broader_than,左侧仅为泛指的 Seebeck 系数 (S)，未限定载流子类型；右侧明确限定为离子 Seebeck 系数，是更具体的子类。,accept,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:88a5ecc9acee0281548b,0,iTE:P0364:n4,iTE:P0677:n2,related_to,左侧仅笼统写 Seebeck coefficient (S)（离子水凝胶语境），右侧明确限定为 ionic Seebeck coefficient (Si)，限定语不同，原文未给出可直接判定同义的表述。,accept,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:92902f7ee37b61aa171e,0,iTE:P0364:n4,iTE:P0913:n2,related_to,左侧为离子水凝胶中的离子塞贝克系数，右侧为CePt4Ge12因电子结构变化产生的电子塞贝克系数，机制不同。,reject,左：离子热扩散热电势系数；右：电子Seebeck系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:4517716ff15ca595e0dd,0,iTE:P0364:n4,iTE:P0921:n3,related_to,左侧为离子热扩散塞贝克系数，右侧为BiCu1-xAgxSeO中通过重原子取代增强的电子塞贝克系数，载流子类型不同。,reject,左：离子热扩散热电势系数；右：电子Seebeck系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:2de9b2a39660c9df1a4b,0,iTE:P0364:n4,iTE:P1037:n2,related_to,左侧为离子水凝胶中的离子塞贝克系数，右侧为Ca3Co4O9体系的电子塞贝克系数，机制不同。,reject,左：离子热扩散热电势系数；右：电子Seebeck系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:9ec493603ab63c840a1d,0,iTE:P0364:n4,iTE:P1544:n3,related_to,左侧是水凝胶中离子热迁移调控的 Seebeck 系数，右侧是化合物电子结构导致的电子 Seebeck 系数，机制与载流子类型不同。,reject,左：离子热扩散热电势系数；右：高电子Seebeck系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:6935efc91fa1b0a60b72,115,iTE:P0366:n1,iTE:P1141:n1,related_to,右侧指湿度升高的变化过程，左侧指大气中湿度水平这一状态量，二者为同一物理量的状态与变化过程，相关但不等价。,reject,左：环境湿度；右：湿度增加。0节点为环境湿度水平，1/2为湿度增加事件，保留量与变化区别。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:b28942864423f4655106,8,iTE:P0366:n3,iTE:P0650:n3,broader_than,左侧为通用量“ionic conductivity”，右侧限定为特定材料（IGs）的离子电导，属更受限的具体概念，故左侧更宽泛。,reject,左：离子电导率；右：离子凝胶电导率。除12/23外各成员均一般离子电导率，包括被否定存在的21/24仍是该物理量；12明确ionogel、23明确SPE材料限定，不删除这些范围。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:0a24939f02c89391486f,8,iTE:P0366:n3,iTE:P1557:n2,broader_than,左侧为未限定材料的 ionic conductivity，右侧限定为 SPE 的 ionic conductivity，左侧更宽泛。,reject,左：离子电导率；右：固体聚合物电解质电导率。除12/23外各成员均一般离子电导率，包括被否定存在的21/24仍是该物理量；12明确ionogel、23明确SPE材料限定，不删除这些范围。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:4361ae9985c71f6f1d9d,22,iTE:P0367:n3,iTE:P0481:n3,related_to,同属 n 型（负）响应极性，但 left 是水凝胶中伴随阴离子扩散的行为，right 是界面极化导致的 TE 电压响应，机制与表述范围不同。,accept,共同定义：离子负热电响应。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:1a1beb89a067c324e747,22,iTE:P0367:n3,iTE:P0711:n2,related_to,left 是水凝胶中阴离子扩散导致的 n 型行为，right 是还原气氛下的 n 型电子导电，名称相近但材料、机制与限定条件不同，无同义表达支持等价。,reject,左：离子负热电响应；右：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:b3942397a0bd2faf6510,22,iTE:P0367:n3,iTE:P0896:n4,related_to,两侧都涉及n型载流子特征，但左侧为水凝胶中的n型行为，右侧明确限定为半导体特性；相关而非同义。,reject,左：离子负热电响应；右：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:b8f2452cbb58f6b478f7,22,iTE:P0367:n3,iTE:P1215:n2,related_to,两者都描述 n 型（负温差电势）输运特征，但 left 由阴离子扩散产生、right 由电子能带决定，机制不同，非同一概念。,reject,左：离子负热电响应；右：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:da23bf076c3449b4af02,22,iTE:P0367:n3,iTE:P1530:n2,related_to,两侧虽同为 n 型极性，但 left 是水凝胶中离子（阴离子扩散）形成的 n 型行为，right 是 Mg2Si 中间隙 Mg 提供的电子型导电，机制与对象不同，非同一概念。,reject,左：离子负热电响应；右：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:d0d45e4c4d90f1bf9db9,22,iTE:P0367:n3,iTE:P1558:n2,related_to,左侧指水凝胶中与阴离子扩散相关的 n 型行为，右侧指 SnS2 由 TEP 表征的 n 型电导，对象与机制（离子 vs 电子）不同，不构成同义或直接 IS-A。,reject,左：离子负热电响应；右：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:26d05fff63b5fe68d7d4,22,iTE:P0367:n3,iTE:P1578:n2,related_to,两者都描述 n 型输运，但一侧由阴离子扩散造成、另一侧由稀土向锑的电子转移造成，载体与机制不同，不能判定等价。,reject,左：离子负热电响应；右：电子n型导电。0/1/2/3/4为离子迁移或界面极化造成负热电响应，完整摘要核实2/3/4；5/6/7/8/9/10为电子为主的半导体n型导电，不可因n-type同名合并。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:46254d500ce45c961716,0,iTE:P0369:n3,iTE:P0451:n3,related_to,两侧名称虽同为离子 Seebeck 系数，但分别限定于水泥基材料与 MIEC 水凝胶体系，且为不同论文中的独立测量对象，证据不足以认定同一概念。,accept,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:bf0d187ccbb98c2610e1,0,iTE:P0369:n3,iTE:P0559:n2,related_to,名称相同但分别指水泥基材料与离子液体/共熔凝胶体系中的量，论文间无同义界定，只能判为相关。,accept,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,True,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
pair:2a2c500efbffdd44b772,0,iTE:P0369:n3,iTE:P0600:n2,related_to,右侧是“系数的符号与大小”这一属性/复合表述，并非系数本身；属材料属性与其表征方面的关联。,reject,左：离子热扩散热电势系数；右：离子Seebeck系数符号和幅值属性。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,False,independent member evidence and explicit group definitions; targeted secondary rationale comparison,False
