relation_id,paper_id,domain,subject_mention_id,object_mention_id,raw_predicate,assertion_type,direction,claim_id,quote,limitations,joint_factor_group,condition_annotation_status,semantic_review_status,graph_status,reconstruction_run_id,draft_subject_concept_id,draft_object_concept_id,original_self_loop,introduced_self_loop,deferred_endpoint,endpoint_changed,endpoint_semantically_consolidated,projection_status,relation_evidence_locator,scientific_relation_validated,run_id,judge_evidence_modality,judge_evidence_independence
TG:P0171:r002,P0171,TG,TG:P0171:n2,TG:P0171:n3,drives,author_claim,subject_to_object_as_exported,TG:P0171:claim_block,"Thermogalvanic cells, which convert heat to electricity, typically require complex thermal and electrical designs to maintain a sufficient spatial temperature difference with low electrical impedance, thereby limiting their practical applications. Herein, we present a multiple redox system (MRS) designed to harvest energy from ubiquitous temporal temperature fluctuations rather than fixed thermal gradients. The MRS employs two thermogalvanic half cells containing an electrolyte composed of a redox pair with reaction entropies of opposite signs, separated by a cation-selective membrane. Cyclic voltammetry and open-circuit voltage measurements demonstrated the fundamental principle of this device, confirming that the electromotive force generated (with a temperature coefficient of similar to 1.2 mV K-1) was consistent with the difference in the temperature-dependent redox potential of each half cell (similar to 1.4 mV K-1), with the base temperature located near room temperature. Loading experiments revealed the repeated generation of an alternating current power under cyclic temperature modulations above and below a central base temperature at which the redox potentials of the half cells were identical. Enhanced energy conversion efficiency, with a cumulative energy output of 3.9 mJ from a total temperature-change history of 60 K, was achieved by reducing the electrode gap and modularizing several MRS devices. As a proof-of-concept, the MRS was successfully used to convert ambient air-temperature changes into sufficient electrical energy and activate a direct current (DC)-to-DC converter. Our device-engineering investigations highlight the potential applicability of the MRS beyond a single thermogalvanic cell, with downscaling of the device size leading to marked improvements in power and response speed by suppressing the impedance and heat capacity. This study contributes to the realization of clean, ubiquitous, and self-sustaining power supply systems utilizing ambient thermal energy.",Whole-abstract relation context; core claims only. Temporal rather than spatial gradient; output alternates.,,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:78ba48eb34671bf278d7,draft:v2:TG:3b95ede01a9305b00209,False,False,False,True,False,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0171:r002,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0172:r001,P0172,TG,TG:P0172:n1,TG:P0172:n2,engineers,author_claim,subject_to_object_as_exported,TG:P0172:claim_block,"Quasi solid-state thermocells (QTECs) based on the thermogalvanic effect offer a promising route for directly converting abundant low-grade heat into electricity. Introducing a single solvent into hydrogel electrolytes, a common strategy to enhance thermopower, often yields a marginal solvation entropy difference between redox ions and provides limited gains in ion transport. To break this longstanding trade-off, we present a simple yet highly effective co-solvent strategy that employs trimethyl phosphate and ethylene glycol to construct hybrid hydrogel electrolytes. This approach synergistically enlarges solvation entropy differences of redox ions, amplifies the concentration gradient across the thermocell, and enhances redox ion transport through the hydrogel network. The resulting hydrogel electrolyte achieves superior thermoelectrochemical performance and demonstrates efficient harvesting of low-grade heat even at sub-zero temperatures. Advanced characterization techniques, integrated with molecular simulations, elucidate that the enhanced thermoelectrochemical performance originates from co-solvent engineered asymmetric solvation structures. This work demonstrates targeted, additive-free modulation of the solvation environment in thermogalvanic hydrogels as a practical strategy to significantly enhance thermoelectrochemical performance.","Whole-abstract relation context; core claims only. Co-solvent joint optimization, distinct thermodynamics and transport effects.",,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:345c4ae1de5e6c47fbeb,draft:v2:TG:dedd5d907c55dd9a55bb,False,False,False,True,False,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0172:r001,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0172:r002,P0172,TG,TG:P0172:n1,TG:P0172:n3,enlarges,author_claim,subject_to_object_as_exported,TG:P0172:claim_block,"Quasi solid-state thermocells (QTECs) based on the thermogalvanic effect offer a promising route for directly converting abundant low-grade heat into electricity. Introducing a single solvent into hydrogel electrolytes, a common strategy to enhance thermopower, often yields a marginal solvation entropy difference between redox ions and provides limited gains in ion transport. To break this longstanding trade-off, we present a simple yet highly effective co-solvent strategy that employs trimethyl phosphate and ethylene glycol to construct hybrid hydrogel electrolytes. This approach synergistically enlarges solvation entropy differences of redox ions, amplifies the concentration gradient across the thermocell, and enhances redox ion transport through the hydrogel network. The resulting hydrogel electrolyte achieves superior thermoelectrochemical performance and demonstrates efficient harvesting of low-grade heat even at sub-zero temperatures. Advanced characterization techniques, integrated with molecular simulations, elucidate that the enhanced thermoelectrochemical performance originates from co-solvent engineered asymmetric solvation structures. This work demonstrates targeted, additive-free modulation of the solvation environment in thermogalvanic hydrogels as a practical strategy to significantly enhance thermoelectrochemical performance.","Whole-abstract relation context; core claims only. Co-solvent joint optimization, distinct thermodynamics and transport effects.",,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:345c4ae1de5e6c47fbeb,draft:v2:TG:0ca2fafd15703b8d7fe6,False,False,False,True,True,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0172:r002,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0172:r003,P0172,TG,TG:P0172:n1,TG:P0172:n4,amplifies,author_claim,subject_to_object_as_exported,TG:P0172:claim_block,"Quasi solid-state thermocells (QTECs) based on the thermogalvanic effect offer a promising route for directly converting abundant low-grade heat into electricity. Introducing a single solvent into hydrogel electrolytes, a common strategy to enhance thermopower, often yields a marginal solvation entropy difference between redox ions and provides limited gains in ion transport. To break this longstanding trade-off, we present a simple yet highly effective co-solvent strategy that employs trimethyl phosphate and ethylene glycol to construct hybrid hydrogel electrolytes. This approach synergistically enlarges solvation entropy differences of redox ions, amplifies the concentration gradient across the thermocell, and enhances redox ion transport through the hydrogel network. The resulting hydrogel electrolyte achieves superior thermoelectrochemical performance and demonstrates efficient harvesting of low-grade heat even at sub-zero temperatures. Advanced characterization techniques, integrated with molecular simulations, elucidate that the enhanced thermoelectrochemical performance originates from co-solvent engineered asymmetric solvation structures. This work demonstrates targeted, additive-free modulation of the solvation environment in thermogalvanic hydrogels as a practical strategy to significantly enhance thermoelectrochemical performance.","Whole-abstract relation context; core claims only. Co-solvent joint optimization, distinct thermodynamics and transport effects.",,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:345c4ae1de5e6c47fbeb,draft:v2:TG:7691f45852eaeb016291,False,False,False,True,True,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0172:r003,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0172:r004,P0172,TG,TG:P0172:n1,TG:P0172:n5,enhances,author_claim,subject_to_object_as_exported,TG:P0172:claim_block,"Quasi solid-state thermocells (QTECs) based on the thermogalvanic effect offer a promising route for directly converting abundant low-grade heat into electricity. Introducing a single solvent into hydrogel electrolytes, a common strategy to enhance thermopower, often yields a marginal solvation entropy difference between redox ions and provides limited gains in ion transport. To break this longstanding trade-off, we present a simple yet highly effective co-solvent strategy that employs trimethyl phosphate and ethylene glycol to construct hybrid hydrogel electrolytes. This approach synergistically enlarges solvation entropy differences of redox ions, amplifies the concentration gradient across the thermocell, and enhances redox ion transport through the hydrogel network. The resulting hydrogel electrolyte achieves superior thermoelectrochemical performance and demonstrates efficient harvesting of low-grade heat even at sub-zero temperatures. Advanced characterization techniques, integrated with molecular simulations, elucidate that the enhanced thermoelectrochemical performance originates from co-solvent engineered asymmetric solvation structures. This work demonstrates targeted, additive-free modulation of the solvation environment in thermogalvanic hydrogels as a practical strategy to significantly enhance thermoelectrochemical performance.","Whole-abstract relation context; core claims only. Co-solvent joint optimization, distinct thermodynamics and transport effects.",,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:345c4ae1de5e6c47fbeb,draft:v2:TG:6ba190a41bcbbf6a1548,False,False,False,True,True,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0172:r004,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0173:r001,P0173,TG,TG:P0173:n1,TG:P0173:n3,jointly contributes,author_claim,subject_to_object_as_exported,TG:P0173:claim_block,"Fire safety in enclosed spaces is frequently compromised by power failures, creating an urgent need for self-powered monitoring systems. However, designing devices that simultaneously achieve high detection sensitivity and sufficient power drive remains a formidable challenge. Here, this work proposes an asymmetric thermal cell (ATC) that utilizes high-entropy-change driven mechanism and strategically designed redox couples of the FeCl3/K4[Fe(CN)6] with opposite temperature coefficient. This design synergistically amplifies the output voltage by combination of the thermogalvanic effect and electrochemical potential. Crucially, this mechanism enables a single ATC to achieve 0.71 V (with a similar to 33% thermal contribution at 90 degrees C) and sustain high-current discharge at 70-90 degrees C without a spatial temperature gradient, making it ideal for fire scenarios with nearly spatially uniform temperature across the device. Accordingly, the ATC delivering a high temperature coefficient of 2.8 mV/K, a peak power density of 11.34 W/m2, and a high specific energy density of 87.7 mAh/g. A prototype of five series-connected ATC units successfully generated a stable 3.15 V output under simulated fire conditions, powering both an LED escape indicator and a wireless smoke alarm. This work offers a feasible way toward self-powered, heat-triggered emergency evacuation system that operate independently of external power grids.",Whole-abstract relation context; core claims only. Only ~33% thermal contribution reported at90 C; not purely heat-generated voltage.,,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:537eabac196155b5f3e6,draft:v2:TG:dfe8b2271356244caa30,False,False,False,True,True,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0173:r001,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0173:r002,P0173,TG,TG:P0173:n2,TG:P0173:n3,jointly contributes,author_claim,subject_to_object_as_exported,TG:P0173:claim_block,"Fire safety in enclosed spaces is frequently compromised by power failures, creating an urgent need for self-powered monitoring systems. However, designing devices that simultaneously achieve high detection sensitivity and sufficient power drive remains a formidable challenge. Here, this work proposes an asymmetric thermal cell (ATC) that utilizes high-entropy-change driven mechanism and strategically designed redox couples of the FeCl3/K4[Fe(CN)6] with opposite temperature coefficient. This design synergistically amplifies the output voltage by combination of the thermogalvanic effect and electrochemical potential. Crucially, this mechanism enables a single ATC to achieve 0.71 V (with a similar to 33% thermal contribution at 90 degrees C) and sustain high-current discharge at 70-90 degrees C without a spatial temperature gradient, making it ideal for fire scenarios with nearly spatially uniform temperature across the device. Accordingly, the ATC delivering a high temperature coefficient of 2.8 mV/K, a peak power density of 11.34 W/m2, and a high specific energy density of 87.7 mAh/g. A prototype of five series-connected ATC units successfully generated a stable 3.15 V output under simulated fire conditions, powering both an LED escape indicator and a wireless smoke alarm. This work offers a feasible way toward self-powered, heat-triggered emergency evacuation system that operate independently of external power grids.",Whole-abstract relation context; core claims only. Only ~33% thermal contribution reported at90 C; not purely heat-generated voltage.,,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:30f470b9da5460f5f3c5,draft:v2:TG:dfe8b2271356244caa30,False,False,False,True,False,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0173:r002,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0177:r001,P0177,TG,TG:P0177:n1,TG:P0177:n2,produces,author_claim,subject_to_object_as_exported,TG:P0177:claim_block,"The combination of solar-driven seawater evaporation and electricity generation has received increasing attention, and the traditional routes are based on the combination of the evaporator with thermogalvanic cells, thermoelectric or hydrovoltaic modules. But these combinations are relatively complex, and solid salt will crystallize during long-term seawater evaporation, limiting their practical applications. To solve the above problems, herein we have proposed a new kind of evaporation/electricity generation device by combining the photothermal fabric hanging-model evaporator and osmotic membrane-based generator. As a model of photothermal fabric, cotton fabric has been dyed with Chinese ink, and then the cotton-carbon fabric has high hydrophilicity and excellent photoabsorption efficiency (97.1%). Subsequently, the cotton-carbon fabric is set in an arc-shaped design between two seawater tanks for the construction of the hanging-model evaporator. Under the illumination of one sun, the evaporation rate of the hanging-model evaporator is as high as 1.94 kg m- 2 h-1 without solid-salt accumulation, and the high-concentration brine (Na+ concentration: 1.07 x105 mg L-1) can drip from the fabric bottom, realizing solar-driven watersteam and brine production with standing stability. Simultaneously, the brine is separated from the original seawater by a commercial cation exchange membrane, and two Ag/AgCl electrodes are used to construct an osmotic generator. It shows a high open voltage of 52 mV and the highest output power density of 116.52 mW m- 2. Therefore, the present integration of the hangingmodel evaporator and osmotic generator establishes a new path to continuously produce watersteam and brine under the sun and then to confer brine-driven electricity generation.",Whole-abstract relation context; core claims only. Source mentions TG as background but proposed device is osmotic; retain corpus membership without relabeling physics.,,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:a05dbe8e4c4e80da6a46,draft:v2:TG:317ff5800974d2feb9f5,False,False,False,True,False,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0177:r001,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0177:r002,P0177,TG,TG:P0177:n2,TG:P0177:n4,drives osmotic generator,author_claim,subject_to_object_as_exported,TG:P0177:claim_block,"The combination of solar-driven seawater evaporation and electricity generation has received increasing attention, and the traditional routes are based on the combination of the evaporator with thermogalvanic cells, thermoelectric or hydrovoltaic modules. But these combinations are relatively complex, and solid salt will crystallize during long-term seawater evaporation, limiting their practical applications. To solve the above problems, herein we have proposed a new kind of evaporation/electricity generation device by combining the photothermal fabric hanging-model evaporator and osmotic membrane-based generator. As a model of photothermal fabric, cotton fabric has been dyed with Chinese ink, and then the cotton-carbon fabric has high hydrophilicity and excellent photoabsorption efficiency (97.1%). Subsequently, the cotton-carbon fabric is set in an arc-shaped design between two seawater tanks for the construction of the hanging-model evaporator. Under the illumination of one sun, the evaporation rate of the hanging-model evaporator is as high as 1.94 kg m- 2 h-1 without solid-salt accumulation, and the high-concentration brine (Na+ concentration: 1.07 x105 mg L-1) can drip from the fabric bottom, realizing solar-driven watersteam and brine production with standing stability. Simultaneously, the brine is separated from the original seawater by a commercial cation exchange membrane, and two Ag/AgCl electrodes are used to construct an osmotic generator. It shows a high open voltage of 52 mV and the highest output power density of 116.52 mW m- 2. Therefore, the present integration of the hangingmodel evaporator and osmotic generator establishes a new path to continuously produce watersteam and brine under the sun and then to confer brine-driven electricity generation.",Whole-abstract relation context; core claims only. Source mentions TG as background but proposed device is osmotic; retain corpus membership without relabeling physics.,,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:317ff5800974d2feb9f5,draft:v2:TG:c835fd80511d966509b9,False,False,False,True,False,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0177:r002,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0178:r001,P0178,TG,TG:P0178:n1,TG:P0178:n2,combined wearable thermocell produces,author_claim,subject_to_object_as_exported,TG:P0178:claim_block,"Converting body heat into electricity is a promising strategy for supplying power to wearable electronics. To avoid the limitations of traditional solid-state thermoelectric materials, such as frangibility and complex fabrication processes, we fabricated two types of thermogalvanic gel electrolytes with positive and negative thermo-electrochemical Seebeck coefficients, respectively, which correspond to the n-type and p-type elements of a conventional thermoelectric generator. Such gel electrolytes exhibit not only moderate thermoelectric performance but also good mechanical properties. Based on these electrolytes, a flexible and wearable thermocell was designed with an output voltage approaching 1 V by utilizing body heat. This work may offer a new train of thought for the development of self-powered wearable systems by harvesting low-grade body heat.",Whole-abstract relation context; core claims only. No detailed mechanism beyond paired thermocell composition.,,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:87c2b9a13a833733218f,draft:v2:TG:7529c9ec98f7878481fc,False,False,False,True,True,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0178:r001,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0179:r001,P0179,TG,TG:P0179:n1,TG:P0179:n2,causes above transition temperature,author_claim,subject_to_object_as_exported,TG:P0179:claim_block,"Low-grade heat exists ubiquitously in the environment. Thermogalvanic cells (TGCs) are promising for converting the widespread low-grade heat directly into electricity owing to relatively high thermopowers of redox reactions. This work reports polarized electrolytes with ultrahigh thermopowers of -8.18 mV K-1 for n-type and 9.62 mV K-1 for p-type. The electrolyte consists of I-/I3- redox couple, methylcellulose, and KCl. Thermoresponsive methylcellulose leads to polarization switching from n-type to p-type above a transition temperature due to the strong hydrophobic interaction between methylcellulose and I3- ions. The giant thermopowers can be attributed to the simultaneously enhanced entropy change and concentration difference of redox couple enabled by the gelation of methylcellulose and KCl-induced complexation. The p-type TGC with the optimized electrolyte achieves a normalized maximum power density of 0.36 mW m(-2) K-2, which is far superior to other reported I-/I(3-)based TGCs. This work demonstrates cost-effective, high-thermopower polarized electrolytes for low-grade heat harvesting.",Whole-abstract relation context; core claims only. Temperature-dependent polarity; do not merge host capture and permanent ion fixation.,,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:50b61870f8e1cbd882b9,draft:v2:TG:06d81f990fe5f0d534aa,False,False,False,True,False,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0179:r001,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0179:r002,P0179,TG,TG:P0179:n3,TG:P0179:n4,enhances,author_claim,subject_to_object_as_exported,TG:P0179:claim_block,"Low-grade heat exists ubiquitously in the environment. Thermogalvanic cells (TGCs) are promising for converting the widespread low-grade heat directly into electricity owing to relatively high thermopowers of redox reactions. This work reports polarized electrolytes with ultrahigh thermopowers of -8.18 mV K-1 for n-type and 9.62 mV K-1 for p-type. The electrolyte consists of I-/I3- redox couple, methylcellulose, and KCl. Thermoresponsive methylcellulose leads to polarization switching from n-type to p-type above a transition temperature due to the strong hydrophobic interaction between methylcellulose and I3- ions. The giant thermopowers can be attributed to the simultaneously enhanced entropy change and concentration difference of redox couple enabled by the gelation of methylcellulose and KCl-induced complexation. The p-type TGC with the optimized electrolyte achieves a normalized maximum power density of 0.36 mW m(-2) K-2, which is far superior to other reported I-/I(3-)based TGCs. This work demonstrates cost-effective, high-thermopower polarized electrolytes for low-grade heat harvesting.",Whole-abstract relation context; core claims only. Temperature-dependent polarity; do not merge host capture and permanent ion fixation.,,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:50221fe01ea71adc6a18,draft:v2:TG:0f3bbbdc92c26fc2200d,False,False,False,True,False,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0179:r002,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0181:r002,P0181,TG,TG:P0181:n2,TG:P0181:n3,reduction supports,author_claim,subject_to_object_as_exported,TG:P0181:claim_block,"Capturing solar energy for thermal conversion in a highly efficient manner for steam-electricity cogeneration is particularly opportune in the context of optimal solar energy utilization for concurrent water-energy harvesting. Herein, an integrative photothermal evaporator/thermogalvanic cell with the desired optical, heat, water, and electrochemical management for synergistic steam-electricity production is reported. Versatile layer by-layer assembly is employed to integrate a hydrogel/metal-oxide/polymer into a multilayer film with individually addressable thickness, composition, and structure. As such, the ultimate integrative multilayer film cell demonstrates a unified high surface area and conductive electrodes, broadband absorption, rapid water suction-ion exchange, and thermal insulation properties. Thus, the designed cell immensely suppresses heat losses, achieving a high solar thermal conversion efficiency of 91.4% and maximum power outputs of approximate to 1.6 mW m(-2). Additionally, the self-floating, deformable, modular integral device presents appealing attributes such as salt-rejection for viable seawater desalination, high mechanical stability, and resilience to demanding operating conditions, and configurable on-demand/point-of-use tandem structure to maximize clean water and power generation value per area. This integrated strategy may provide prospective opportunities to reduce dependence on fossil fuels and freshwater inputs and solutions for renewable and decentralized clean water and electricity.","Whole-abstract relation context; core claims only. Combined optical, thermal and water management; no redox entropy inference.",,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:efc9e708cc96d09a9a45,draft:v2:TG:f3cd62bf123a2cb08a70,False,False,False,True,False,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0181:r002,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0183:r001,P0183,TG,TG:P0183:n1,TG:P0183:n2,increases at high acetone fraction,author_claim,subject_to_object_as_exported,TG:P0183:claim_block,"Developing redox electrolytes with high thermopower is the key to making efficient thermogalvanic batteries for harvesting low-grade heat. This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. We showed that a of the Fe3+/Fe2+ redox pair can be increased from 1.7 +/- 0.4 mV/K to 3.8 +/- 0.5 mV/K with the increased acetone to water fraction. We discovered a significant change in the variance of solvent dipole orientation between Fe3+ and Fe2+, which can serve as a microscopic indicator for large a. In mixed acetone-water solvent, a of Fe3+/Fe2+ showed a rapid increase at high acetone fractions, due to the intercalation of acetone molecules into the first solvation shell of the Fe2+ at high acetone fractions. Our discovery provides insights into how solvation shell order can be engineered to develop electrolytes with high a.",Whole-abstract relation context; core claims only. MD mechanism with experimental agreement; orientation variance is indicator not sufficient causal condition.,,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:4078a44997e3a31ff69d,draft:v2:TG:1738b9f1bc3078086c01,False,False,False,True,False,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0183:r001,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0183:r002,P0183,TG,TG:P0183:n3,TG:P0183:n2,microscopic indicator,association,subject_to_object_as_exported,TG:P0183:claim_block,"Developing redox electrolytes with high thermopower is the key to making efficient thermogalvanic batteries for harvesting low-grade heat. This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. We showed that a of the Fe3+/Fe2+ redox pair can be increased from 1.7 +/- 0.4 mV/K to 3.8 +/- 0.5 mV/K with the increased acetone to water fraction. We discovered a significant change in the variance of solvent dipole orientation between Fe3+ and Fe2+, which can serve as a microscopic indicator for large a. In mixed acetone-water solvent, a of Fe3+/Fe2+ showed a rapid increase at high acetone fractions, due to the intercalation of acetone molecules into the first solvation shell of the Fe2+ at high acetone fractions. Our discovery provides insights into how solvation shell order can be engineered to develop electrolytes with high a.",Whole-abstract relation context; core claims only. MD mechanism with experimental agreement; orientation variance is indicator not sufficient causal condition.,,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:de61858284000330e6b0,draft:v2:TG:1738b9f1bc3078086c01,False,False,False,True,False,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0183:r002,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0184:r001,P0184,TG,TG:P0184:n1,TG:P0184:n3,supports reported cycle efficiency,author_claim,subject_to_object_as_exported,TG:P0184:claim_block,"Efficient and low-cost thermal energy-harvesting systems are needed to utilize the tremendous low-grade heat sources. Although thermoelectric devices are attractive, its efficiency is limited by the relatively low figure-of-merit and low-temperature differential. An alternative approach is to explore thermodynamic cycles. Thermogalvanic effect, the dependence of electrode potential on temperature, can construct such cycles. In one cycle, an electrochemical cell is charged at a temperature and then discharged at a different temperature with higher cell voltage, thereby converting heat to electricity. Here we report an electrochemical system using a copper hexacyanoferrate cathode and a Cu/Cu2+ anode to convert heat into electricity. The electrode materials have low polarization, high charge capacity, moderate temperature coefficients and low specific heat. These features lead to a high heat-to-electricity energy conversion efficiency of 5.7% when cycled between 10 and 60 degrees C, opening a promising way to utilize low-grade heat.","Whole-abstract relation context; core claims only. TREC temperature cycling, not constant-gradient thermocell.",,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:015fb6659b57b01a75b0,draft:v2:TG:69be1184fd8ba4a4bb8a,False,False,False,True,True,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0184:r001,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0184:r002,P0184,TG,TG:P0184:n2,TG:P0184:n3,enables heat conversion,author_claim,subject_to_object_as_exported,TG:P0184:claim_block,"Efficient and low-cost thermal energy-harvesting systems are needed to utilize the tremendous low-grade heat sources. Although thermoelectric devices are attractive, its efficiency is limited by the relatively low figure-of-merit and low-temperature differential. An alternative approach is to explore thermodynamic cycles. Thermogalvanic effect, the dependence of electrode potential on temperature, can construct such cycles. In one cycle, an electrochemical cell is charged at a temperature and then discharged at a different temperature with higher cell voltage, thereby converting heat to electricity. Here we report an electrochemical system using a copper hexacyanoferrate cathode and a Cu/Cu2+ anode to convert heat into electricity. The electrode materials have low polarization, high charge capacity, moderate temperature coefficients and low specific heat. These features lead to a high heat-to-electricity energy conversion efficiency of 5.7% when cycled between 10 and 60 degrees C, opening a promising way to utilize low-grade heat.","Whole-abstract relation context; core claims only. TREC temperature cycling, not constant-gradient thermocell.",,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:c2778d785dba475cdd20,draft:v2:TG:69be1184fd8ba4a4bb8a,False,False,False,True,True,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0184:r002,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
TG:P0185:r001,P0185,TG,TG:P0185:n1,TG:P0185:n2,develops,author_claim,subject_to_object_as_exported,TG:P0185:claim_block,"The integration of wearable technologies with the human body requires power supplies that are mechanically compatible and able to continuously generate electricity like biological systems. Distinct from existing batteries relying on periodic recharging, thermocells added with thermogalvanic ions are a promising candidate because they enable continuous electricity generation through redox reactions driven by ubiquitous waste heat. However, challenges remain in mechanical adaptability, fatigue resistance, and ion conduction, severely limiting thermocells' sustainability and lifespan in practical applications. Herein, bionic mechanical training is applied to develop anti-fatigue and highly conductive thermocells with hierarchical fibrils and aligned nanochannels. It achieves simultaneous enhancements in mechanical performance and output power density. Compared with existing quasi-solid thermocells with disordered nano-networks, there are approximate to 1790-fold and 5-fold increases in the mechanical toughness and ionic conductivity, respectively. The stretchability can accommodate the human body's deformation, and the power density is comparable to that of state-of-the-art quasi-solid thermocells. Moreover, this is the first demonstration of an anti-fatigue thermocell with a threshold of 2500 J m(-2), which is comparable to that of natural muscles and enables it to take full advantage of the continuous energy conversion mode.",Whole-abstract relation context; core claims only. Training-induced structure; no assumed intrinsic thermopower effect.,,not_reconstructed,not_reviewed,machine_candidate_only,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:d37e7d4e3904716643b3,draft:v2:TG:4c531d1a4997be517e15,False,False,False,True,False,draft_projection_only,inputs/raw/relation_evidence.csv::relation_id=TG:P0185:r001,False,normalization_draft:8b8928b254fa3bab0fef,not_reclassified,not_assessed
