mention_id,paper_id,domain,raw_phrase,proposed_semantic_role,quote,evidence_scope,decision_source,annotation_status,human_decision,human_role,human_reason,review_flags,review_note
TG:P0132:n2,P0132,TG,thermogalvanic cell,,"The thermoelectric power of ZrH(0.8) in the (alpha + delta) coexisting phase state and TiH(0.2) in the (alpha + beta) coexisting phase state was estimated as 0.39 and 0.20 mV K(-1), respectively, in a LiCl-KCl eutectic melt containing 1.0 mol % hydride ion (H(-)) at 673-773 K. Using the standard formal potentials of H(2)/H(-) in this temperature range, the thermoelectric powers of many kinds of metal hydrides were estimated from the reported data of equilibrium hydrogen pressure-temperature relations. Using these results, the feasibility of the M-H-type thermogalvanic cell, which uses electrochemical reactions between hydrogen-absorbing metals and hydride ion in molten salts, is discussed. (C) 2003 The Electrochemical Society.",node_containing_sentences_from_original_quote,decisions_01c.json,unresolved_role_pending_review,,,,ontology_gap,thermogalvanic cell 指完整器件，文中讨论可行性，现有材料角色不能覆盖。
TG:P0135:n4,P0135,TG,redox kinetics,quantity,"Thermal energy, constantly being produced in natural and industrial processes, constitutes a significant portion of energy lost through various inefficiencies. Employing the thermogalvanic effect, thermocells (TECs) can directly convert thermal energy into electricity, representing a promising energy-conversion technology for efficient, low-grade heat harvesting. However, the use of high-cost platinum electrodes in TECs has severely limited their widespread adoption, highlighting the need for more cost-effective alternatives that maintain comparable thermoelectrochemical performance. In this study, a nanocomposite electrode featuring Ti3C2T x with hollow microsphere structures is rationally designed. This design addresses the restacking issue inherent in MXene nanosheets, increases the electrochemically active surface area, and modifies the original MXene surfaces with oxygen terminations, leading to improved redox kinetics at the electrode-electrolyte interface, particularly in n-type TECs employing Fe2+/3+ redox ions. The optimized n-type TEC achieved an output power of 84.55 mu W cm-2 and a normalized power density of 0.53 mW m-2 K-2 under a Delta T of 40 K, outperforming noble platinum-based TECs by a factor of 5.5. An integrated device consisting of 32 TEC units with a p-n connection is also fabricated, which can be successfully utilized to power various small electronics. These results demonstrate the potential of MXene-based composite electrodes to revolutionize TEC technology by offering a cost-effective, high-performance alternative to traditional noble metal electrodes and contributing to efficient low-grade heat harvesting.",node_containing_sentences_from_original_quote,decisions_01c.json,model_proposed_pending_human,,,,definition_unresolved,
TG:P0152:n1,P0152,TG,"urotropine, benzotriazole, and thiocarbamide",material_entity,"The effect of traditional inhibitors of acid corrosion (urotropine, benzotriazole, and thiocarbamide) on the corrosion-electrochemical behavior of an iron plate with a tangential thermal gradient in a sulfate-containing acid solution is examined. The inhibitors are shown to significantly weaken the thermogalvanic (TG) corrosion intensity, reducing the TG currents and total weight tosses of iron in the thermoelectric zone by factors of 1.3 to 2.0 and 1.1 to 1.4 times, respectively.",node_containing_sentences_from_original_quote,decisions_01c.json,model_proposed_pending_human,,,,alternative_inhibitors,
TG:P0152:n2,P0152,TG,thermogalvanic (TG) corrosion intensity,quantity,"The effect of traditional inhibitors of acid corrosion (urotropine, benzotriazole, and thiocarbamide) on the corrosion-electrochemical behavior of an iron plate with a tangential thermal gradient in a sulfate-containing acid solution is examined. The inhibitors are shown to significantly weaken the thermogalvanic (TG) corrosion intensity, reducing the TG currents and total weight tosses of iron in the thermoelectric zone by factors of 1.3 to 2.0 and 1.1 to 1.4 times, respectively.",node_containing_sentences_from_original_quote,decisions_01c.json,model_proposed_pending_human,,,,definition_unresolved,
TG:P0161:n3,P0161,TG,ion transport and concentration equilibrium,mechanism_process,"Hydrogel thermo-electrochemical cells (also called thermocells or thermogalvanic cells) represent a novel heat-to-power technology driven by temperature difference for harvesting low-grade waste heat. Recently it has been found that hydrogel thermocells possess certain energy storage function with high energy storage density during the thermoelectric conversion process, indicating great potential for harvesting low-grade waste heat. However, the mechanisms behind their energy storage process remain unclear. Most existing studies focus only on materials, which restricts further exploration of their energy storage characteristics. To address this knowledge gap, we prepared typical hydrogel thermocells consisting of graphite electrodes and polyacrylamide (PAAm) hydrogel with K-3[Fe(CN)(6)]/K-4[Fe(CN)(6)] redox pair electrolytes. We then built a test bench to investigate the energy storage characteristics of hydrogel thermocells under various parametric conditions, including the effects of electrode temperature difference, electrode average temperature, shelving duration, redox pair ion concentration and hydrogel thickness. The above experiments indicate that the energy storage characteristic of hydrogel thermocells originate from the aggregation of ions near the two electrodes during thermoelectric conversion process, but charge storage is achieved by the gel structure to hinder the ion transport and concentration equilibrium after the removing of the temperature difference. The thermally induced energy storage performance is greatly affected by above parameters, for example, the areal capacitance and the energy storage coefficient both decreased by about 57.5 % when the temperature difference of the electrode increases from 10 degrees C similar to to 30 degrees C. This research provides guidance for designing and optimizing energy storage performance of hydrogel thermocells, filling an important void in the field.",node_containing_sentences_from_original_quote,decisions_02a.json,model_proposed_pending_human,,,,process_equilibrium_mixture,
TG:P0165:n1,P0165,TG,battery-type molybdenum nitride quantum dot into carbon matrix,material_entity,"Lithium-ion thermal charging cell, driven by ion migration and redox reaction, exhibits great potential for harvesting and storing electricity from thermal energy. Combining thermodiffusion and thermogalvanic effects could boost their thermopower, but with limited kinetics for heat-to-electric conversion due to the incompatibility between thermodynamical and electrochemical processes. Here, a facile strategy is demonstrated to fully activate the thermoelectrical behavior through simulation-guided electrode engineering, which is realized by incorporating battery-type molybdenum nitride quantum dot into carbon matrix. Benefitting to the well-developed 3D skeleton, abundant electroactive sites, and high conductivity, as-constructed device can achieve a giant thermopower of 53.6 mV K-1, normalized power density of 6.83 mW m-2 K-2, and good durability, which can meet the power demands of wearable sensors and small electronic devices. As a proof-of-concept, a flexible quasi-solid-state device integrating four units is developed for self-powered health-monitoring system by harvesting body heat in daily life. This work provides insights into the effective design of electrodes for high-performance ionic thermoelectrical systems and the development of multifunctional self-charging systems with sustainable operation.",node_containing_sentences_from_original_quote,decisions_02a.json,model_proposed_pending_human,,,,incomplete_operation_phrase,
TG:P0181:n1,P0181,TG,integrative multilayer film cell,,"Capturing solar energy for thermal conversion in a highly efficient manner for steam-electricity cogeneration is particularly opportune in the context of optimal solar energy utilization for concurrent water-energy harvesting. Herein, an integrative photothermal evaporator/thermogalvanic cell with the desired optical, heat, water, and electrochemical management for synergistic steam-electricity production is reported. Versatile layer by-layer assembly is employed to integrate a hydrogel/metal-oxide/polymer into a multilayer film with individually addressable thickness, composition, and structure. As such, the ultimate integrative multilayer film cell demonstrates a unified high surface area and conductive electrodes, broadband absorption, rapid water suction-ion exchange, and thermal insulation properties. Thus, the designed cell immensely suppresses heat losses, achieving a high solar thermal conversion efficiency of 91.4% and maximum power outputs of approximate to 1.6 mW m(-2). Additionally, the self-floating, deformable, modular integral device presents appealing attributes such as salt-rejection for viable seawater desalination, high mechanical stability, and resilience to demanding operating conditions, and configurable on-demand/point-of-use tandem structure to maximize clean water and power generation value per area. This integrated strategy may provide prospective opportunities to reduce dependence on fossil fuels and freshwater inputs and solutions for renewable and decentralized clean water and electricity.",node_containing_sentences_from_original_quote,decisions_02a.json,unresolved_role_pending_review,,,,ontology_gap,节点中心是完整集成膜电池，只有多层修饰不足以将其视为单独材料或明确结构概念。
TG:P0183:n2,P0183,TG,a of Fe3+/Fe2+,performance_function,"Developing redox electrolytes with high thermopower is the key to making efficient thermogalvanic batteries for harvesting low-grade heat. This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. We showed that a of the Fe3+/Fe2+ redox pair can be increased from 1.7 +/- 0.4 mV/K to 3.8 +/- 0.5 mV/K with the increased acetone to water fraction. We discovered a significant change in the variance of solvent dipole orientation between Fe3+ and Fe2+, which can serve as a microscopic indicator for large a. In mixed acetone-water solvent, a of Fe3+/Fe2+ showed a rapid increase at high acetone fractions, due to the intercalation of acetone molecules into the first solvation shell of the Fe2+ at high acetone fractions. Our discovery provides insights into how solvation shell order can be engineered to develop electrolytes with high a.",node_containing_sentences_from_original_quote,decisions_02a.json,model_proposed_pending_human,,,,abbreviation_definition_review,
TG:P0183:n3,P0183,TG,variance of solvent dipole orientation,quantity,"Developing redox electrolytes with high thermopower is the key to making efficient thermogalvanic batteries for harvesting low-grade heat. This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. We showed that a of the Fe3+/Fe2+ redox pair can be increased from 1.7 +/- 0.4 mV/K to 3.8 +/- 0.5 mV/K with the increased acetone to water fraction. We discovered a significant change in the variance of solvent dipole orientation between Fe3+ and Fe2+, which can serve as a microscopic indicator for large a. In mixed acetone-water solvent, a of Fe3+/Fe2+ showed a rapid increase at high acetone fractions, due to the intercalation of acetone molecules into the first solvation shell of the Fe2+ at high acetone fractions. Our discovery provides insights into how solvation shell order can be engineered to develop electrolytes with high a.",node_containing_sentences_from_original_quote,decisions_02a.json,model_proposed_pending_human,,,,descriptor_alternative,偶极取向方差是统计量；虽被称作微观指标，此句未明确机器学习特征，不直接归 descriptor。
TG:P0186:n1,P0186,TG,electrode composition,state_structure,"Efficiently harvesting low-grade heat is crucial for sustainable energy management. Thermocells (TECs), inducing heat-to-electricity conversion via the thermogalvanic effect, have thus drawn tremendous attention in recent years. This study introduces a self-assembly approach for fabricating aerogel sheet electrodes (ASEs) tailored for TECs. The crafted ASEs retain a remarkable porous architecture with approximately 95% porosity, even with their slimmed-down thickness. Results reveal that the electrode composition has minimal influence on the thermopower of TECs. Notably, the porous ASE with tunned composition demonstrates an optimal effective surface area for the thermogalvanic effect, resulting in enhanced output current density. This balances the desirable traits of electrode compactness with abundant redox active sites, positioning it favorably against conventional bulky electrode designs. The TECs utilizing the optimized ASE achieve a peak output power of 22.10 mu W cm-2 under a temperature difference of 30 K. Furthermore, a tubular TEC device is readily assembled and specially designed for harvesting heat energy from hot fluids. These findings underscore the potential of composite electrodes in the realm of low-grade heat harvest, paving the way for broader applications in sustainable energy solutions.",node_containing_sentences_from_original_quote,decisions_02a.json,model_proposed_pending_human,,,,quantity_alternative,
TG:P0189:n1,P0189,TG,operating parameter,condition,"As a cutting-edge heat-to-electricity technology, thermogalvanic cells (thermocells) have great prospects in lowgrade heat recovery due to its high Seebeck coefficient (Se), high scalability and low cost. Most of previous studies about aqueous thermocells have been focused on the overall performance by experimentally exploring advanced electrode and electrolyte materials, while very few simulation studies were reported before, leading to the unclear mechanisms of heat and ion transport inside the thermocell. In view of these challenges, this study aims to reveal the heat and ion transport characteristics of aqueous thermocells under various critical operating parameters, providing theoretical guidelines for further design and optimization of aqueous thermocells with fixed electrode and electrolyte materials. Firstly, a multi-physical model considering the diffusion, migration and convection was established and validated. Then, the effects of hot electrode temperature, electrode spacing and electrode orientation were evaluated on the thermocell performance from the aspects of distributions of multi- physical fields, overpotentials and overall performance. Finally, a prototype aqueous thermocell was proposed based on the understandings of restrictions associated with these operating parameters. Results indicated that each operating parameter can attribute to the variation of natural convection from the intensity and forms, and then affected the ion transport flux and overpotentials, and thus determined the power density of thermocells. These findings prompted the design and optimization of new aqueous thermocells, and the proposed prototype thermocell delivered the maximum power density of 0.43 W/m2, which was 115 % higher than that of the basic rectangular thermocell.",node_containing_sentences_from_original_quote,decisions_02a.json,model_proposed_pending_human,,,,underspecified_operating_parameter,
TG:P0193:n2,P0193,TG,colligative properties,quantity,"Thermocells (TECs) can directly convert thermal energy into electricity via the thermogalvanic effect of redox ions. The employment of hydrogel electrolytes allows for the facile fabrication of flexible quasi-solid-state TECs with low health hazard, easy scalability and eco-friendliness. In contrast, conventional hydrogel electrolytes cannot adapt to a sufficiently wide working temperature range, as they inevitably freeze under sub-zero temperatures and dry out under elevated temperatures, resulting in loss in both mechanical flexibility and ion transport capability. Herein, a hydrogel electrolyte using low-concentration redox ions with excellent freeze-tolerance and self-humidifying capabilities is rationally designed by regulating the hydration effect, affording a flexible quasi-solid-state aqueous TEC system that can continually work under a wide temperature range (-15 degrees C to 70 degrees C). It also demonstrates long-term environmental stability without the need for encapsulation or packaging. The colligative properties of the hydrogel electrolyte can suppress ice crystallization, and in-depth molecular dynamics simulations reveal that a vital underlying mechanism is the strong coordination effect of Li+ ions with water molecules over a wide range of temperatures. The TEC designed in this work shows high adaptability to temperature fluctuations and environmental changes, and offers a promising route to promote low-grade heat harvesting under extreme environmental conditions.",node_containing_sentences_from_original_quote,decisions_02a.json,model_proposed_pending_human,,,,underspecified_colligative_properties,
TG:P0195:n3,P0195,TG,degrees of freedom and ordering of the solvent,quantity,"An aqueous electrochemically controlled host-guest encapsulation system demonstrates a large and synthetically tunable redox entropy change. Electrochemical entropy is the basis for thermally regenerative electrochemical cycles (TRECs), which utilize reversible electrochemical processes with large molar entropy changes for thermogalvanic waste-heat harvesting and electrochemical cooling, among other potential applications. A supramolecular host-guest system demonstrates a molar entropy change of 4 times that of the state-of-the-art aqueous TREC electrolyte potassium ferricyanide. Upon encapsulation of a guest, water molecules that structurally resemble amorphous ice are displaced from the host cavity, leveraging a change in the degrees of freedom and ordering of the solvent rather than the solvation of the redox-active species to increase entropy. The synthetic tunability of the host allows rational optimization of the system's Delta S, showing a range of -51 to -101 cal mol(-1) K-1 (-2.2 to -4.4 mV K-1) depending on ligand and metal vertex modifications, demonstrating the potential for rational design of high-entropy electrolytes and a new strategy to overcome theoretical limits on ion solvation reorganization entropy.",node_containing_sentences_from_original_quote,decisions_02a.json,model_proposed_pending_human,,,,quantity_state_mixture,
TG:P0226:n1,P0226,TG,asymmetric cells,,"The evaluation of batteries under thermal gradients is essential for safety and longevity reasons, and to investigate power generation via the thermogalvanic effect. The thermogalvanic Seebeck coefficient of lithium metal (+ 1.0 mV.K-1) and solid lithium ferri/ferrocyanide intercalation electrodes (-0.6 mV.K-1) were determined. The measured Seebeck coefficients of identical asymmetric cells containing both electrodes deviated from the expected values, having Seebeck coefficients which also varied as a function of thermal conditions (+ 0.7 to + 4.3 mV.K-1). This work demonstrates that the thermal responses of asymmetric battery assemblies are more complex than predicted based upon their individual half-cell performances in symmetric cells.",node_containing_sentences_from_original_quote,decisions_02b.json,unresolved_role_pending_review,,,,ontology_gap,asymmetric cells 为完整器件名称，未给出足够独立结构描述。
TG:P0228:n1,P0228,TG,asymmetry of the spin-mixing,state_structure,"Spin-dependent heat and charge transport perpendicular to the plane of magnetic Co/Cu multilayers was studied experimentally and interpreted in the framework of the thermodynamics of irreversible processes. The thermogalvanic voltage(TGV) is introduced. It measures the ac voltage response to a small temperature oscillation while a dc current is driven through the sample. TGV presents a magnetic response (MTGV) of 50%, much larger than magnetoresistance (GMR) and the magneto-thermoelectrical power (MTEP). The linear equations for transport of heat, charge, and spin-polarized currents in magnetic and nonmagnetic mediums are applied to a multilayer structure. The role of spin mixing in GMR, MTEP, and MTGV is shown. In particular, the asymmetry of the spin-mixing gives rise to spin-dependent effective Peltier coefficients. The three measurements can be accounted for with two parameters expressing the spin dependence of the transport coefficients.",node_containing_sentences_from_original_quote,decisions_02b.json,model_proposed_pending_human,,,,asymmetry_definition_review,
TG:P0231:n2,P0231,TG,sheet conductance,quantity,"In this work, we report a thermobattery that can efficiently harvest low-grade waste heat. The thermobattery utilizes temperature dependence of ferri/ferrocyanide (Fe(CN)(6)(3-)/Fe(CN)(6)(4-)) redox potential and employs the porous carbon textile electrode that is coated with single-walled carbon nanotube (SWNT). Simple and scalable dipping and drying process was applied to prepare the SWNT coated textile electrodes (SWNT-CT). The SWNT coating not only decreases the sheet conductance of the textile remarkably but also provides the number of available reaction sites for thermogalvanic conversion, resulting in improving electrical outputs. The capability for power generation in the thermobattery was quantitatively investigated by measuring potential versus current curves. Discharge behavior of the thermobattery was also discussed to provide an understanding of the internal resistances that limit output electrical power.",node_containing_sentences_from_original_quote,decisions_02b.json,model_proposed_pending_human,,,,source_direction_requires_review,原文写 decreases sheet conductance，照存这一量名与表述；不凭预期把 conductance 改成 resistance。
iTE:P0379:n1,P0379,iTE,interactions between the ions and the hydrogel matrix,interaction,"The interactions between the ions and the hydrogel matrix promote the selective transport of conducting ionic ions, producing a high Seebeck coefficient of 11.53 mV K-1.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,underspecified,离子与水凝胶基体之间作用，不补具体作用类别。
iTE:P0384:n2,P0384,iTE,nucleating agent for polymer crystallization,material_entity,"This work reports on the development of ionic TE materials based on the poly(vinylidene fluoride-trifluoroethylene), Poly(VDF-co-TrFE), as host polymer blended with different contents of the ionic liquid, IL, 1-ethyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide, [EMIM][TFSI]. The morphology, physico-chemical, thermal, mechanical, and electrical properties of the samples are evaluated together with the TE response. It is demonstrated that the IL acts as a nucleating agent for polymer crystallization.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,coreference_review,IL acts as a nucleating agent 是同一材料的功能称谓，不是已完成的结晶事件。
iTE:P0387:n1,P0387,iTE,mobile anion-generating species,material_entity,"The lamellar membrane of beta-Ni(OH)(2) (Ni-M) itself does not display significant thermovoltages, but when doped with mobile anion-generating species (like aminopropyl functionalized magnesium phyllosilicate or organic halide salts), it exhibits significant negative Seebeck coefficient (up to -13.7 +/- 0.2 mV K-1). Similarly, upon doping with cation-generating species like poly(4-styrene sulfonic acid) (PSS), it displays positive Seebeck coefficient values (up to +12 +/- 1.9 mV K-1).",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,underspecified,能够产生移动阴离子的物种类别，具体例子仅在摘要中，原节点不改写。
iTE:P0387:n3,P0387,iTE,cation-generating species,material_entity,"The lamellar membrane of beta-Ni(OH)(2) (Ni-M) itself does not display significant thermovoltages, but when doped with mobile anion-generating species (like aminopropyl functionalized magnesium phyllosilicate or organic halide salts), it exhibits significant negative Seebeck coefficient (up to -13.7 +/- 0.2 mV K-1). Similarly, upon doping with cation-generating species like poly(4-styrene sulfonic acid) (PSS), it displays positive Seebeck coefficient values (up to +12 +/- 1.9 mV K-1).",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,underspecified,产生阳离子的物种类别，区别于离子生成过程。
iTE:P0390:n2,P0390,iTE,ionic thermoelectric properties,performance_function,"The thermoelectric electrolyte is composed of polyacrylamide hydrogel and sodium carboxymethyl cellulose (PMSC), possessing cross-linked network with excellent cation selectivity, while the ionic thermoelectric properties are further improved in the presence of NaCl.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,underspecified,总体热电性质，不静默拆成单一 Seebeck 或电导率节点。
iTE:P0391:n1,P0391,iTE,BF4--based MADQUAT and PF6--based PDADMAC,material_entity,"In particular, BF4--based MADQUAT and PF6--based PDADMAC showed good ionic conductivity, reliable, reproducible Seebeck coefficients and outstanding power factors at 40% relative humidity with significant improvement in air stability.",node_containing_sentences_from_original_quote,decisions_03a.json,model_proposed_pending_human,,,,alternative_materials,
iTE:P0392:n2,P0392,iTE,proton transport,mechanism_process,"It is found that the thermo-diffusion of water boosts proton transport, playing a key role in obtaining large ionic thermopower by promoting unidirectional migration of protons from a hotter to colder side.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,coreference_or_granularity_review,质子输运过程，与同句更具体的单向质子迁移可能重叠，不能把二者自动串成独立步骤。
iTE:P0392:n3,P0392,iTE,unidirectional migration of protons from a hotter to colder side,mechanism_process,"It is found that the thermo-diffusion of water boosts proton transport, playing a key role in obtaining large ionic thermopower by promoting unidirectional migration of protons from a hotter to colder side.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,coreference_or_granularity_review,从热端到冷端的单向质子迁移是更具体过程，原始独立节点暂保留。
iTE:P0393:n1,P0393,iTE,ions in the pore solution,material_entity,"The mechanism of the ionic thermoelectric effect is discovered and evaluated. The temperature sensing properties of the pure cement paste under the gradient heating and the temperature cycles are measured. In addition, a cement-based temperature sensor is further developed, and its temperature sensing performance is tested. It is found that the pure cement paste exhibits an ionic thermoelectric effect due to the existence of ions in the pore solution, with the advantages of high Seebeck coefficient, high electrical conductivity, and low cost.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,underspecified,孔溶液中离子实体，原句未限定某一种离子。
iTE:P0393:n2,P0393,iTE,ionic thermoelectric effect,mechanism_process,"The mechanism of the ionic thermoelectric effect is discovered and evaluated. The temperature sensing properties of the pure cement paste under the gradient heating and the temperature cycles are measured. In addition, a cement-based temperature sensor is further developed, and its temperature sensing performance is tested. It is found that the pure cement paste exhibits an ionic thermoelectric effect due to the existence of ions in the pore solution, with the advantages of high Seebeck coefficient, high electrical conductivity, and low cost.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,performance_alternative;definition_unresolved,原文指存在离子热电效应，未将该节点定义为特定数值响应；保留效应/机制含义并标歧义。
iTE:P0396:n1,P0396,iTE,PB-G electrode,material_entity,"In order to increase energy output of thermoelectric devices, electrodes with higher specific capacitance are required to increase the energy density and power density of thermoelectric devices. In this work, Prussian blue graphite (PB-G) electrode sheets are prepared by electrodepositing Prussian blue onto graphite electrodes to obtain highly efficient flexible electrode materials for thermoelectric devices. The PB-G electrode was assembled with ion-conductive hydrogel to form a thermoelectric device.",node_containing_sentences_from_original_quote,decisions_03a.json,model_proposed_pending_human,,,,abbreviation_unresolved_in_quote,
iTE:P0405:n1,P0405,iTE,"secondary doping, dedoping engineering, and ionic energy filtering",design_strategy,"Here, a poly(3,4-ethylenedioxythiophene):polystyrene sulfonate (PEDOT:PSS) film is reported with a very high Seebeck coefficient and figure of merit (zT) at room temperature through secondary doping, dedoping engineering, and ionic energy filtering.",node_containing_sentences_from_original_quote,decisions_03a.json,model_proposed_pending_human,,,,strategy_and_filtering_process_mixture,
iTE:P0408:n2,P0408,iTE,electrode-dependent effect,mechanism_process,"Based on thermal diffusion, owing to the ion size difference, the covalent cross-linked polymer network and the electrode-dependent effect promote rapid transport of the cations and boost ion concentration difference, resulting in a huge ionic Seebeck coefficient of 19.02 mV K- 1.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,underspecified_electrode_effect,
iTE:P0414:n1,P0414,iTE,selective solvation effects between ionic liquids and solvents,interaction,"A two-wire 3 omega method was employed to measure thermal conductivity, along with a temperature gradient system for Seebeck coefficient measurements. The thermal conductivity, electrical conductivity, and Seebeck coefficient of the hybrid systems were investigated across various mass fractions and temperatures. The results indicate that selective solvation effects between ionic liquids and solvents can significantly enhance both electrical conductivity and Seebeck coefficient.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,process_alternative,
iTE:P0415:n2,P0415,iTE,low-voltage organic transistor,,"Here we take advantage of the large ionic thermoelectric Seebeck coefficient found in polymer electrolytes (similar to 10,000 mu V K-1) to introduce the concept of ionic thermoelectric gating a low-voltage organic transistor. The temperature sensing amplification of such ionic thermoelectric-gated devices is thousands of times superior to that of a single thermoelectric leg in traditional thermopiles.",node_containing_sentences_from_original_quote,decisions_03b.json,unresolved_role_pending_review,,,,ontology_gap,低压有机晶体管是器件实体，十类材料本体未覆盖。
iTE:P0416:n2,P0416,iTE,nonlinear feature,performance_function,"By doping a series of cations with different properties such as charge quantity and ionic radius, the ion-ion interactions are analyzed to explore the influencing mechanism on the nonlinear feature arising from the dynamic reconstruction of ion concentration.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,response_definition_unresolved,nonlinear feature 指器件的非线性响应特征，此句未给量化指标，不标为机器学习 descriptor。
iTE:P0420:n3,P0420,iTE,thermoelectric performance,performance_function,"Here, we report an ionic thermoelectric hydrogel designed through precise supramolecular chemistry, utilizing dual molecular interactions, host-guest complexation of alpha-cyclodextrin (alpha-CD) with I-3(-) ions and hydrogen bonding between polyvinyl alcohol (PVA) polymer chains and I-3(-). This molecularly tailored approach markedly amplifies thermoelectric performance, achieving a high thermopower of 2.21 mV/K and a tenfold enhancement in peak power output at an exceptionally low iodine concentration (10 mmol/L I- + 2.5 mmol/L I-3(-)).",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,underspecified,
iTE:P0426:n1,P0426,iTE,ionic gating,design_strategy,"Precise modulation of carrier transport is central to optimizing semiconductor performance and functionality. Among various approaches, ionic gating offers a powerful and reversible route to control carrier transport by dynamically adjusting carrier concentration, thereby enabling systematic investigation of doping-leveldependent changes in charge-transport characteristics.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,process_alternative,
iTE:P0431:n1,P0431,iTE,ionic-thermoelectric module with a narrow-bandpass optical filter,,"This monolithic platform integrates multiple sub-100 mu m sensing units, each combining an ionic-thermoelectric module with a narrow-bandpass optical filter, to selectively resolve the contributions of individual gas species in mixed-gas environments.",node_containing_sentences_from_original_quote,decisions_03b.json,unresolved_role_pending_review,,,,ontology_gap,传感模块含窄带滤光片，是器件模块而非单独材料实体。
iTE:P0436:n1,P0436,iTE,dynamic supramolecular hydrogen bonding system,state_structure,"This study is based on a dynamic supramolecular hydrogen bonding system composed of polyvinyl alcohol (PVA), inositol hexakisphosphate (IP6), and choline chloride (ChCl), and the synergistic regulation of carrier (proton) ionization equilibrium according to Le Chatelier's principle. This system endows the i-TE gel elastomer with excellent stretchability, self-healing ability, recyclability, and a large ionic thermopower.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,entity_alternative,
iTE:P0440:n2,P0440,iTE,thermoelectric performance,performance_function,Our work proposes an interfacial adhesion strategy for improving the thermoelectric performance and demonstrates the prospect of low-grade heat harvesting using hydrogels.,node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,underspecified,
iTE:P0448:n1,P0448,iTE,interfacial capacitive effect between ionogel and CPNF,mechanism_process,"The resulting NCTEC exhibits a record-high output power density normalized by squared temperature gradient (Pave/Delta T2) of 1.72 mW m-2 K-2 and realizes continuous power output (over 12 h) at a constant temperature gradient, which is among the highest reported power output for TE converters and can be attributed to the combination of substantial increase in interfacial capacitive effect between ionogel and CPNF and an optimized electrical property of the CPNF.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,capacitive_effect_definition_review,
iTE:P0448:n2,P0448,iTE,electrical property of the CPNF,quantity,"The resulting NCTEC exhibits a record-high output power density normalized by squared temperature gradient (Pave/Delta T2) of 1.72 mW m-2 K-2 and realizes continuous power output (over 12 h) at a constant temperature gradient, which is among the highest reported power output for TE converters and can be attributed to the combination of substantial increase in interfacial capacitive effect between ionogel and CPNF and an optimized electrical property of the CPNF.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,underspecified_property,
iTE:P0449:n1,P0449,iTE,doping levels and morphology,,"However, the TE performance of PEDOT still needs further improvement. In this work, vapor phase polymerization (VPP) and ionic liquid (IL) post-treatment are combined to obtain high-performance PEDOT film. It is demonstrated that by varying the polymerization conditions, the optimal conductivity and Seebeck coefficient of PEDOT-Tos are 947 S cm-1 and 18.3 mu V K-1, respectively. Furthermore, after treatment with 1-ethyl-3-methylimidazolium tetrafluoroborate (EMIM BF4), its power factor can be further enhanced to a maximum value of 154.58 mu W m-1 K-2, which is 4.9 times higher than that without treatment (31.67 mu W m-1 K-2). The enhanced TE performance of PEDOT is largely due to changes in doping levels and morphology, which have been confirmed through different characterization methods.",node_containing_sentences_from_original_quote,decisions_03b.json,unresolved_role_pending_review,,,,compound_mixed_roles;split_review,doping levels 是量，morphology 是结构；复合节点不强制选唯一角色。
iTE:P0450:n2,P0450,iTE,chain entanglement,state_structure,"Moreover, the reversible hydrogen bonding interaction and chain entanglement render the ionic hydrogels with excellent mechanical resilience, adhesion properties, and self-healing properties.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,process_alternative,
